,Cell_id,General_area,Sub_area,Layer,Dendrite_type,Hemisphere,cell_reporter_status,line_name,Database,Experiment,Animal,Exc_Inh,Exc_Inh_FT,Cell_type,Layer_second,Model_id,file_name,Folder,Cluster,Cluster_Layer,Cluster_Cell_type,Cluster_nb
851,578774163.0,VIS,VISp,4,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,4,587848241.0,Cell_578774163_model_587848241_config.json,L4_vip_grp3_neuron_config,L4_vip_grp3,L4,vip,grp3
852,578485753.0,VIS,VISp,6a,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,6,587848274.0,Cell_578485753_model_587848274_config.json,L6a_htr3a_grp1_neuron_config,L6a_htr3a_grp1,L6a,htr3a,grp1
853,578909807.0,VIS,VISp,2/3,aspiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,587862493.0,Cell_578909807_model_587862493_config.json,,,,,
854,578938449.0,VIS,VISp,4,spiny,left,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,587862586.0,Cell_578938449_model_587862586_config.json,,,,,
855,578898150.0,VIS,VISl,2/3,sparsely spiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,587862692.0,Cell_578898150_model_587862692_config.json,,,,,
856,578938153.0,VIS,VISp,6a,spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587862759.0,Cell_578938153_model_587862759_config.json,L6_IT_grp1_neuron_config,L6_IT_grp1,L6,IT,grp1
857,578929342.0,VIS,VISp,1,aspiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,1,587862837.0,Cell_578929342_model_587862837_config.json,,,,,
858,579263604.0,VIS,VISp,5,spiny,right,positive,Glt25d2-Cre_NF107,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,587863127.0,Cell_579263604_model_587863127_config.json,,,,,
859,579414994.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,587863407.0,Cell_579414994_model_587863407_config.json,,,,,
860,579627022.0,VIS,VISp,6b,spiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,6,587863757.0,Cell_579627022_model_587863757_config.json,,,,,
861,579611597.0,VIS,VISp,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,587863832.0,Cell_579611597_model_587863832_config.json,,,,,
862,579662957.0,VIS,VISp,6b,aspiny,left,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Vip,6,587863866.0,Cell_579662957_model_587863866_config.json,L6b_pvalb_grp1_neuron_config,L6b_pvalb_grp1,L6b,pvalb,grp1
863,579660456.0,VIS,VISal,6b,aspiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Vip,6,587864086.0,Cell_579660456_model_587864086_config.json,,,,,
864,579652000.0,RSP,RSPd,6a,spiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,6,587864132.0,Cell_579652000_model_587864132_config.json,,,,,
865,579672464.0,VIS,VISp,4,aspiny,right,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,587864173.0,Cell_579672464_model_587864173_config.json,,,,,
866,579662784.0,RSP,RSPagl,5,spiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,5,587864216.0,Cell_579662784_model_587864216_config.json,,,,,
867,580005568.0,VIS,VISp,6a,spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587864254.0,Cell_580005568_model_587864254_config.json,L6_IT_grp2_neuron_config,L6_IT_grp2,L6,IT,grp2
868,580007431.0,VIS,VISp,6a,spiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587864327.0,Cell_580007431_model_587864327_config.json,L6_IT_grp1_neuron_config,L6_IT_grp1,L6,IT,grp1
869,579981789.0,VIS,VISp,6b,spiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,6,587864387.0,Cell_579981789_model_587864387_config.json,,,,,
870,580010290.0,VIS,VISp,6a,spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587864523.0,Cell_580010290_model_587864523_config.json,L6_IT_grp1_neuron_config,L6_IT_grp1,L6,IT,grp1
871,580014328.0,VIS,VISam,5,aspiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,587864555.0,Cell_580014328_model_587864555_config.json,L5_sst_grp4_neuron_config,L5_sst_grp4,L5,sst,grp4
872,580145037.0,VIS,VISpm,2/3,aspiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,587864633.0,Cell_580145037_model_587864633_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
873,580203028.0,VIS,VISp,6a,spiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587864751.0,Cell_580203028_model_587864751_config.json,,,,,
874,580194100.0,VIS,VISp,6a,spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587864831.0,Cell_580194100_model_587864831_config.json,,,,,
875,580212997.0,VIS,VISp,4,aspiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,4,587864924.0,Cell_580212997_model_587864924_config.json,,,,,
876,580537822.0,VIS,VISp,5,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,5,587864959.0,Cell_580537822_model_587864959_config.json,,,,,
877,580624725.0,VIS,VISp,5,spiny,right,positive,Esr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,587865079.0,Cell_580624725_model_587865079_config.json,,,,,
878,581058864.0,VIS,VISpm,2/3,aspiny,left,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,2/3,587865595.0,Cell_581058864_model_587865595_config.json,,,,,
879,580895033.0,VIS,VISp,6a,aspiny,left,positive,Chrna2-Cre_OE25|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,587865633.0,Cell_580895033_model_587865633_config.json,,,,,
880,581020172.0,VIS,VISp,2/3,aspiny,left,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,587865677.0,Cell_581020172_model_587865677_config.json,,,,,
881,581058351.0,VIS,VISp,2/3,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,587865714.0,Cell_581058351_model_587865714_config.json,,,,,
882,581153862.0,VIS,VISp,6b,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,6,587865762.0,Cell_581153862_model_587865762_config.json,,,,,
883,581138223.0,VIS,VISp,6a,aspiny,left,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,6,587865920.0,Cell_581138223_model_587865920_config.json,,,,,
884,581404810.0,VIS,VISp,6a,aspiny,left,positive,Pvalb-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,6,587866553.0,Cell_581404810_model_587866553_config.json,,,,,
885,579626068.0,VIS,VISp,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,591248063.0,Cell_579626068_model_591248063_config.json,L23_htr3a_grp1_neuron_config,L23_htr3a_grp1,L23,ht3ar,grp1
886,580149939.0,VIS,VISpm,4,spiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,591248100.0,Cell_580149939_model_591248100_config.json,,,,,
887,580236419.0,VIS,VISp,6b,sparsely spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591253506.0,Cell_580236419_model_591253506_config.json,,,,,
888,582632160.0,VIS,VISp,5,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,5,591407195.0,Cell_582632160_model_591407195_config.json,,,,,
889,582778095.0,VIS,VISpm,4,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,591407249.0,Cell_582778095_model_591407249_config.json,,,,,
890,582857314.0,RSP,RSPagl,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591407569.0,Cell_582857314_model_591407569_config.json,,,,,
891,582917630.0,VIS,VISp,6a,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,6,591407725.0,Cell_582917630_model_591407725_config.json,L6a_htr3a_grp1_neuron_config,L6a_htr3a_grp1,L6a,htr3a,grp1
892,583146274.0,VIS,VISp,2/3,sparsely spiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591412943.0,Cell_583146274_model_591412943_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
893,583140327.0,VIS,VISp,6a,aspiny,right,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Sst,6,591412986.0,Cell_583140327_model_591412986_config.json,,,,,
894,583148615.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591413062.0,Cell_583148615_model_591413062_config.json,,,,,
895,583142588.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,2/3,591413201.0,Cell_583142588_model_591413201_config.json,,,,,
896,583138568.0,VIS,VISp,2/3,sparsely spiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591413234.0,Cell_583138568_model_591413234_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
897,583138230.0,VIS,VISp,2/3,sparsely spiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591413297.0,Cell_583138230_model_591413297_config.json,L23_vip_gr3_neuron_config,L23_vip_gr3,L23,vip,gr3
898,583403073.0,VIS,VISl,6a,aspiny,right,positive,Chrna2-Cre_OE25|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591414583.0,Cell_583403073_model_591414583_config.json,,,,,
899,583804142.0,VIS,VISal,5,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,591527025.0,Cell_583804142_model_591527025_config.json,,,,,
900,583804033.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,591527062.0,Cell_583804033_model_591527062_config.json,,,,,
901,583836069.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,591531033.0,Cell_583836069_model_591531033_config.json,,,,,
902,583822407.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,591531074.0,Cell_583822407_model_591531074_config.json,,,,,
903,583817628.0,VIS,VISpm,1,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,1,591531130.0,Cell_583817628_model_591531130_config.json,,,,,
904,584219169.0,VIS,VISp,4,aspiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,4,591531845.0,Cell_584219169_model_591531845_config.json,,,,,
905,584215214.0,VIS,VISpm,5,aspiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,591531957.0,Cell_584215214_model_591531957_config.json,,,,,
906,584271064.0,VIS,VISpm,6a,spiny,left,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591533926.0,Cell_584271064_model_591533926_config.json,,,,,
907,584587128.0,VIS,VISpm,4,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,591536562.0,Cell_584587128_model_591536562_config.json,,,,,
908,584561230.0,VIS,VISp,6a,sparsely spiny,right,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,6,591536712.0,Cell_584561230_model_591536712_config.json,,,,,
909,584671501.0,VIS,VISpm,5,aspiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,591538368.0,Cell_584671501_model_591538368_config.json,,,,,
910,584637407.0,SS,SSp-tr,4,spiny,right,positive,Scnn1a-Tg3-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,591538417.0,Cell_584637407_model_591538417_config.json,,,,,
911,584664194.0,VIS,VISp,2/3,aspiny,right,positive,Oxtr-T2A-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591538454.0,Cell_584664194_model_591538454_config.json,,,,,
912,584872371.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,591539306.0,Cell_584872371_model_591539306_config.json,,,,,
913,585740198.0,VIS,VISli,6a,sparsely spiny,right,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591540193.0,Cell_585740198_model_591540193_config.json,,,,,
914,585018101.0,SS,SSp-bfd,5,spiny,right,positive,Scnn1a-Tg3-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,591540229.0,Cell_585018101_model_591540229_config.json,,,,,
915,585080288.0,VIS,VISp,6a,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,6,591540401.0,Cell_585080288_model_591540401_config.json,,,,,
916,582644266.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591739033.0,Cell_582644266_model_591739033_config.json,L23_vip_gr3_neuron_config,L23_vip_gr3,L23,vip,gr3
917,585929192.0,VIS,VISp,4,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,591760123.0,Cell_585929192_model_591760123_config.json,,,,,
918,585859704.0,VIS,VISp,2/3,aspiny,right,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591760536.0,Cell_585859704_model_591760536_config.json,,,,,
919,585946742.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591761665.0,Cell_585946742_model_591761665_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
920,585944237.0,VIS,VISp,4,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,591762171.0,Cell_585944237_model_591762171_config.json,L4_vip_grp4_neuron_config,L4_vip_grp4,L4,vip,grp4
921,585908787.0,VIS,VISpm,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591763624.0,Cell_585908787_model_591763624_config.json,,,,,
922,585832440.0,VIS,VISp,2/3,aspiny,right,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591764976.0,Cell_585832440_model_591764976_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
923,585753841.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,591765349.0,Cell_585753841_model_591765349_config.json,,,,,
924,585805211.0,VIS,VISpm,2/3,aspiny,left,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591765645.0,Cell_585805211_model_591765645_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
925,585948651.0,VIS,VISp,2/3,aspiny,right,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591773921.0,Cell_585948651_model_591773921_config.json,,,,,
926,586072783.0,VIS,VISpm,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591774123.0,Cell_586072783_model_591774123_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
927,586073850.0,VIS,VISpm,2/3,aspiny,left,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591774201.0,Cell_586073850_model_591774201_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
928,586072464.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591774343.0,Cell_586072464_model_591774343_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
929,586072188.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591774411.0,Cell_586072188_model_591774411_config.json,L23_vip_gr3_neuron_config,L23_vip_gr3,L23,vip,gr3
930,586070820.0,VIS,VISpm,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591774497.0,Cell_586070820_model_591774497_config.json,,,,,
931,585952606.0,VIS,VISp,2/3,aspiny,right,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591774710.0,Cell_585952606_model_591774710_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
932,585951863.0,VIS,VISpm,2/3,aspiny,left,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591774804.0,Cell_585951863_model_591774804_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
933,585947309.0,VIS,VISp,2/3,aspiny,left,positive,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591774972.0,Cell_585947309_model_591774972_config.json,L23_pvalb_grp4_neuron_config,L23_pvalb_grp4,L23,pvalb,grp4
934,585955070.0,VIS,VISpm,1,aspiny,right,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,1,591775224.0,Cell_585955070_model_591775224_config.json,,,,,
935,586071425.0,VIS,VISpm,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591776056.0,Cell_586071425_model_591776056_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
936,586566174.0,VIS,VISp,6a,sparsely spiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591785065.0,Cell_586566174_model_591785065_config.json,L6a_sst_grp1_neuron_config,L6a_sst_grp1,L6a,sst,grp1
937,586517633.0,VIS,VISp,6a,sparsely spiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591785458.0,Cell_586517633_model_591785458_config.json,,,,,
938,586358539.0,VIS,VISp,6a,aspiny,left,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,591785629.0,Cell_586358539_model_591785629_config.json,,,,,
939,586559181.0,VIS,VISp,2/3,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,591785942.0,Cell_586559181_model_591785942_config.json,L23_htr3a_grp1_neuron_config,L23_htr3a_grp1,L23,ht3ar,grp1
940,587064346.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,591786509.0,Cell_587064346_model_591786509_config.json,,,,,
941,586366106.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,591787907.0,Cell_586366106_model_591787907_config.json,,,,,
942,582613001.0,VIS,VISp,2/3,sparsely spiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,2/3,592408386.0,Cell_582613001_model_592408386_config.json,L23_vip_gr5_neuron_config,L23_vip_gr5,L23,vip,gr5
943,587077323.0,RSP,RSPagl,5,sparsely spiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,592409117.0,Cell_587077323_model_592409117_config.json,,,,,
944,589442285.0,VIS,VISp,5,spiny,left,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,592409155.0,Cell_589442285_model_592409155_config.json,L5_CF_grp1_neuron_config,L5_CF_grp1,L5,CF,grp1
945,587096515.0,RSP,RSPd,6a,aspiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,592409190.0,Cell_587096515_model_592409190_config.json,,,,,
946,588695976.0,VIS,VISp,5,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,592624944.0,Cell_588695976_model_592624944_config.json,,,,,
947,588711875.0,VIS,VISp,5,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,592625601.0,Cell_588711875_model_592625601_config.json,,,,,
948,589427013.0,VIS,VISp,6a,spiny,right,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,592625643.0,Cell_589427013_model_592625643_config.json,,,,,
949,591622050.0,VIS,VISp,6a,sparsely spiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,6,592625671.0,Cell_591622050_model_592625671_config.json,,,,,
950,588699048.0,RSP,RSPd,5,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,592625713.0,Cell_588699048_model_592625713_config.json,,,,,
951,590932287.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,592625753.0,Cell_590932287_model_592625753_config.json,,,,,
952,589427435.0,VIS,VISpor,5,spiny,right,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,592625986.0,Cell_589427435_model_592625986_config.json,L5_IT_grp1_neuron_config,L5_IT_grp1,L5,IT,grp1
953,590876255.0,RSP,RSPd,6a,aspiny,left,positive,Htr3a-Cre_NO152|Pvalb-T2A-Dre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,592919690.0,Cell_590876255_model_592919690_config.json,,,,,
954,590558808.0,VIS,VISpm,6b,aspiny,right,positive,Vipr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Vip,6,592920664.0,Cell_590558808_model_592920664_config.json,L6a_pvalb_grp4_neuron_config,L6a_pvalb_grp4,L6a,pvalb,grp4
955,591265629.0,VIS,VISpor,6a,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,592921425.0,Cell_591265629_model_592921425_config.json,L6b_sst_grp1_neuron_config,L6b_sst_grp1,L6b,sst,grp1
956,591265629.0,VIS,VISpor,6a,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,592921425.0,Cell_591265629_model_592921425_config.json,L6a_sst_grp2_neuron_config,L6a_sst_grp2,L6a,sst,grp2
